Timestamp; Verbosity; Runtime; Log Name; Miner Type; Opt type; Opt Parameters; Metrics type; Optimal solution
[2024_12_03 - 02:36:55];24.440788745880127;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.9322446089179559, 0.9416840105210956, 2551, 437, 0.6485672096497543, 0.09758542461779363]
[2024_12_03 - 02:37:20];6.910735368728638;BPI_Challenge_2013_open_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.9043970766625822, 0.4022219333402913, 1058, 80, 0.217127302815452, 0.5489476115349793]
[2024_12_03 - 02:37:28];23.407002687454224;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.9789908161687498, 0.34325929965152757, 3922, 367, 0.03093558987302414, 0.595224929499758]
[2024_12_03 - 02:37:52];10.273529291152954;BPI_Challenge_2013_open_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.44334389176263056, 0.24529951554496165, 1473, 572, 0.5144104741693869, 0.8232719821433298]
[2024_12_03 - 02:38:03];23.530012130737305;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.40552074230905677, 0.4835117693732256, 3331, 149, 0.6450564775528534, 0.5415293402033953]
[2024_12_03 - 02:38:27];6.525234699249268;BPI_Challenge_2013_open_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.28908538315962096, 0.18343809192631344, 884, 22, 0.016819015842008844, 0.6827094584444731]
[2024_12_03 - 02:38:34];21.107386589050293;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.6578158218754172, 0.8746412526569319, 3061, 352, 0.38775820742208955, 0.09391474710416814]
[2024_12_03 - 02:38:56];6.544748306274414;BPI_Challenge_2013_open_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.9190607986393979, 0.5607251080829847, 1514, 124, 0.7411358502423763, 0.9344723950173638]
[2024_12_17 - 15:44:38];22.194862365722656;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.8782247482707813, 0.5465818475782332, 3107, 528, 0.623419808875099, 0.5876280898572446]
[2024_12_18 - 11:27:45];28.124807834625244;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.5526136007233494, 0.3304407167899496, 2295, 733, 0.3505309532754489, 0.8449660677479995]
[2024_12_18 - 19:13:05];23.18082857131958;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.11205278626857584, 0.756563468176476, 3136, 504, 0.20385716100459272, 0.17319795672729887]
[2024_12_18 - 19:14:33];19.817439317703247;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.47736971253215543, 0.8958242241893368, 3376, 243, 0.10010182803765366, 0.1656264237243169]
[2024_12_18 - 19:16:29];20.687235593795776;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.1736171608154119, 0.3569046223862994, 2036, 154, 0.33624204551576087, 0.2731879706906315]
[2024_12_19 - 08:43:29];25.58386492729187;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 0}]};basic;[0.9843141805326658, 0.7596638106498688, 1646, 849, 0.9370607758362137, 0.22765711956627632]
[2024_12_19 - 08:47:12];21.024778127670288;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 0}]};basic;[0.657229437812235, 0.024374538790550404, 3278, 827, 0.1783484016325615, 0.5361441865070045]
[2024_12_19 - 08:47:58];21.0676326751709;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 0}]};basic;[0.4019120564345364, 0.8252469413546223, 3046, 431, 0.15267239572171076, 0.31709951679772774]
[2024_12_19 - 08:50:11];21.005818128585815;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 0}]};basic;[0.4568173202489233, 0.7980619978409268, 2380, 591, 0.30814627824008467, 0.3721997132848177]
[2024_12_19 - 08:52:24];255.39692449569702;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 0}]};quality;[0.36832632251893904, 0.43118797285127064, 1231, 134, 0.9963138381641738, 0.9651644517523935]
[2024_12_19 - 08:57:55];534.9238438606262;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};quality;[0.053224110022293214, 0.09887358745947639, 59.31050506423321, 92.07745666293145, 0.9556345749573254, 0.2497998253585635]
[2024_12_19 - 09:08:13];558.0762801170349;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};quality;[0.793399521704814, 0.41769448422582645, 308, 816, 0.7037850591187206, 0.6594289302410017]
[2024_12_19 - 09:18:41];184.78274083137512;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 0}]};quality;[0.6690541847530489, 0.17440466598869153, 1492, 378, 0.9035259224461114, 0.05790677480103801]
[2024_12_19 - 09:27:13];25.816515922546387;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.6949965809297338, 0.5074677641665682, 3740, 435, 0.1734342019536882, 0.22679968058080457]
[2024_12_19 - 09:28:02];189.76130366325378;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 0}]};quality;[0.7815460373312402, 0.05810627008184821, 2396, 78, 0.5841859645614698, 0.9556727880555241]
[2024_12_19 - 10:01:53];45.38935565948486;Open;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 0}]};quality;[0.1553617071257385, 0.9847203743572657, 245, 615, 0.09172003552131747, 0.5730287778462956]
[2024_12_19 - 10:03:43];157.2903220653534;Open;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};quality;[0.36998855461163904, 0.3345136830039045, 425, 752, 0.07517898290327685, 0.477433445022196]
[2024_12_19 - 10:22:43];203.94462060928345;Open;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic_conformance;[0.4323029156281939, 0.46430439336717466, 147, 767, 0.2715859416695502, 0.6782474940606437]
[2024_12_19 - 10:27:52];47.344085931777954;Open;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 0}]};basic_conformance;[0.2479090838487813, 0.34700981345951043, 1381, 286, 0.29431390404040114, 0.15596437380124062]
[2024_12_19 - 10:35:12];51.34807634353638;Open;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 0}]};distance_quality;[0.566146817542861, 0.6454456291725711, 183, 982, 0.4674465365050451, 0.8543969789154664]
[2024_12_19 - 12:31:42];204.99472784996033;Open;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};distance_quality;[0.5740335387128344, 0.8559248326934373, 303, 659, 0.5850422083526414, 0.005091034814654671]
[2024_12_19 - 12:35:26];51.00970196723938;Open;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 0}]};distance_quality;[0.20298419487739772, 0.39261542766206303, 1000, 886, 0.5428582931818234, 0.2973852629435194]
[2024_12_19 - 12:37:37];44.23580980300903;Open;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 0}]};quality;[0.3516272697653898, 0.5246174605647418, 900, 926, 0.7016498708183805, 0.1585288060331138]
[2024_12_19 - 12:45:59];47.91262936592102;Open;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 0}]};quality;[0.6401021008091075, 0.9012495561534555, 168, 791, 0.4709405346354488, 0.17024393365491486]
[2024_12_22 - 22:10:14];25940.541289567947;Financial;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 0}]};quality;[0.11696875970543041, 0.3684389024170148, 15103, 896, 0.013656568951768921, 0.23389084643808333]
[2025_01_23 - 10:34:15];205.9010989665985;Closed;heuristic;NSGAII;{'placeholder': 'placeholder'};quality;[0.20037642564519798, 0.2278162534932746, 1498, 810, 0.5893536682174004, 0.3596440485929876]
[2025_01_29 - 17:58:36];238.01595664024353;Closed;heuristic;NSGAII;{'placeholder': 'placeholder'};quality;[0.4710136753844236, 0.09391071895804504, 1020, 155, 0.6276096167384855, 0.4732112911986075]
[2025_01_30 - 14:29:37];248.70691347122192;Closed;heuristic;NSGAII;{'placeholder': 'placeholder'};quality;[0.08054623132823513, 0.26136627824617986, 1218, 216, 0.6204640758184389, 0.043646132806138604]
[2025_01_30 - 14:38:09];252.26937580108643;Closed;heuristic;NSGAII;{'placeholder': 'placeholder'};quality;[0.7679438805297805, 0.3584881393713023, 1144, 621, 0.759097947420063, 0.42970474685525595]
[2025_01_30 - 14:48:18];24.0452241897583;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.4266182322537062, 0.7192059398739995, 3593, 304, 0.3935588371090455, 0.9783010164040912]
[2025_01_30 - 14:53:30];26.409817457199097;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.32060039443312205, 0.1615988900432075, 3776, 518, 0.007841483034491836, 0.550545892418072]
[2025_01_30 - 14:54:59];22.865691900253296;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.0452578441753414, 0.17553961132043616, 3443, 759, 0.9873238507334905, 0.07522610729024692]
[2025_01_30 - 14:56:18];22.362561225891113;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.5993845766418394, 0.35432608998682613, 1813, 864, 0.8259241541882718, 0.9832959109879693]
[2025_01_30 - 14:57:52];24.07263731956482;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.2709037214590079, 0.3037661029016693, 3704, 798, 0.9652134208650043, 0.12526512987374971]
[2025_01_30 - 15:00:48];22.44726061820984;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.5321497327545216, 0.20902736095704033, 3620, 397, 0.8782176186629969, 0.7212042751485167]
[2025_01_30 - 15:03:28];23.58835768699646;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.3113295780429116, 0.4511453590024802, 1919, 573, 0.172014965286566, 0.15737642396242224]
[2025_01_30 - 15:13:48];22.375245571136475;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.714206779967502, 0.7391646583687521, 3415, 868, 0.23809022958257997, 0.07094477730081583]
[2025_01_30 - 15:16:02];20.852483987808228;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.7814299066420127, 0.018563545378797897, 3431, 877, 0.8236532068271074, 0.6062975096156736]
[2025_01_30 - 15:19:26];23.023181915283203;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.6576013359547149, 0.02889101905779501, 2116, 106, 0.1591907581957771, 0.37394867456685643]
[2025_01_30 - 15:21:02];258.5143189430237;Closed;heuristic;NSGAII;{'placeholder': 'placeholder'};quality;[0.8509967269216672, 0.04473154819614389, 1298, 128, 0.706874083986934, 0.6144360416517249]
[2025_01_30 - 19:21:49];55.666054487228394;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.7582401375821994, 0.06790926458148827, 2752, 899, 0.5720724273641402, 0.23073918680733885]
[2025_01_30 - 19:27:03];55.12604808807373;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.9080467893674499, 0.15595967605849126, 2570, 810, 0.15387307436332442, 0.3120450421737305]
[2025_01_30 - 20:26:34];53.36915922164917;Closed;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': ['jmetal.operator.mutation.PolynomialMutation', {'probability': 0.17, 'distribution_index': 20}], 'crossover': ['jmetal.operator.crossover.SBXCrossover', {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': ['jmetal.util.termination_criterion.StoppingByEvaluations', {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.6720905614769935, 0.26816071532086105, 3560, 532, 0.3143350210057527, 0.9064541489835891]
[2025_01_30 - 20:59:32];501.08534574508667;Closed;heuristic;NSGAII;{'placeholder': 'placeholder'};quality;[0.5038919470882445, 0.1426144545488356, 1281, 710, 0.12446908391610978, 0.336814567443377]
[2025_01_30 - 21:30:07];492.3626265525818;Closed;heuristic;NSGAII;{'placeholder': 'placeholder'};quality;[0.49825035544729435, 0.25610685631414076, 419, 313, 0.9345243985953372, 0.2647851767908741]
[2025_01_30 - 22:07:51];664.4782128334045;Closed;heuristic;NSGAII;{'placeholder': 'placeholder'};quality;[0.2168458929909426, 0.029638540248801748, 125, 766, 0.49497574819265044, 0.06366809090502501]
[2025_01_30 - 22:29:07];472.82946848869324;Closed;heuristic;NSGAII;{'placeholder': 'placeholder'};quality;[0.017121859260435746, 0.457564347532748, 222, 300, 0.0037961240391641837, 0.6802254969535984]
[2025_01_30 - 23:05:39];500.856721162796;Closed;heuristic;NSGAII;{'placeholder': 'placeholder'};quality;[0.8546982546507274, 0.2860712968143775, 1248, 598, 0.8127187467148659, 0.8783441979820934]
[2025_01_30 - 23:27:40];508.02883291244507;Closed;heuristic;NSGAII;{'placeholder': 'placeholder'};quality;[0.1266949391464468, 0.09637119003463746, 433, 891, 0.05879564906202306, 0.3715962030079716]
